,BankName,Reviews,Stars,Reviews_cleaned,Sentiment_Score,Sentiment_Type,Positive_words,Negative_words,five_star_rating
27,North American Savings Bank,"['comments', 'begin', 'wife', 'and', 'were', 'the', 'point', 'signing', 'completion', 'with', 'the', 'leader', 'online', 'home', 'mortgage', 'service', 'were', 'not', 'satisfied', 'with', 'the', 'origination', 'cost', 'applied', 'lending', 'tree', 'for', 'competitive', 'bids', 'several', 'lender', 'matched', 'slightly', 'beat', 'nasb', 'but', 'none', 'were', 'convincing', 'closing', 'time', 'chose', 'nasb', 'because', 'dallas', 'goodlet', 'believability', 'the', 'closing', 'the', 'sales', 'loan', 'service', 'and', 'application', 'process', 'was', 'competitive', 'assuring', 'professional', 'timely', 'supportive', 'and', 'truthful', 'dallas', 'goodlet', 'brent', 'custer', 'and', 'the', 'whole', 'nasb', 'team', 'delivered', 'the', 'mortgage', 'time', 'and', 'the', 'price', 'promised', 'are', 'completely', 'satisfied', 'and', 'appreciative', 'the', 'staff', 'product', 'and', 'service', 'your', 'company', 'kudos', 'all']",5,"['comments', 'begin', 'wife', 'point', 'signing', 'completion', 'leader', 'online', 'home', 'mortgage', 'service', 'satisfied', 'origination', 'cost', 'applied', 'lending_tree', 'competitive', 'bids', 'several', 'lender', 'matched', 'slightly', 'beat', 'nasb', 'none', 'convincing', 'closing', 'time', 'chose', 'nasb', 'dallas_goodlet', 'believability', 'closing', 'sales', 'loan', 'service', 'application', 'process', 'competitive', 'assuring', 'professional', 'timely', 'supportive', 'truthful', 'dallas_goodlet', 'brent', 'custer', 'whole', 'nasb_team', 'delivered', 'mortgage', 'time', 'price', 'promised', 'completely', 'satisfied', 'appreciative', 'staff', 'product', 'service', 'company', 'kudos']",0.32333333333333336,Positive,"['satisfied', 'convincing', 'professional', 'supportive', 'truthful', 'whole', 'completely', 'satisfied', 'appreciative']",['slightly'],1
28,North American Savings Bank,"['working', 'with', 'jon', 'was', 'such', 'amazing', 'experience', 'from', 'the', 'start', 'offered', 'answers', 'any', 'questions', 'had', 'since', 'after', 'all', 'this', 'was', 'our', 'first', 'home', 'purchase', 'jon', 'was', 'always', 'phone', 'call', 'away', 'ready', 'help', 'where', 'needed', 'made', 'the', 'stringent', 'home', 'buying', 'process', 'easy', 'possible', 'would', 'definitely', 'recommend', 'any', 'potential', 'buyers', 'work', 'with', 'jon', 'know', 'for', 'myself', 'will', 'calling', 'him', 'ever', 'decide', 'buy', 'another', 'house', 'thanks', 'jon']",5,"['working', 'jon', 'amazing', 'experience', 'start', 'offered', 'answers', 'questions', 'since', 'first_home', 'purchase', 'jon', 'always', 'phone_call', 'away', 'ready', 'help', 'needed', 'made', 'stringent', 'home_buying', 'process', 'easy', 'possible', 'definitely_recommend', 'potential', 'buyers', 'work', 'jon', 'know', 'calling', 'ever', 'decide', 'buy', 'another', 'house', 'thanks', 'jon']",0.2388888888888889,Positive,"['amazing', 'ready', 'easy', 'thanks']",[],1
29,North American Savings Bank,"['nasb', 'was', 'amazing', 'work', 'with', 'the', 'preapproval', 'process', 'was', 'easy', 'and', 'informational', 'chose', 'our', 'home', 'and', 'closed', 'within', 'days', 'our', 'agreement', 'date', 'thanks', 'nasb', 'for', 'making', 'our', 'first', 'home', 'purchase', 'amazing', 'experience']",5,"['nasb', 'amazing', 'work', 'preapproval', 'process', 'easy', 'informational', 'chose', 'home', 'closed', 'within', 'days', 'agreement', 'date', 'thanks', 'nasb', 'making', 'first_home', 'purchase', 'amazing', 'experience']",0.34666666666666673,Positive,"['amazing', 'easy', 'thanks', 'amazing']",['closed'],1
30,North American Savings Bank,"['jon', 'barrett', 'was', 'great', 'asset', 'husband', 'and', 'made', 'our', 'mortgage', 'loan', 'process', 'extremely', 'simple', 'and', 'quick', 'jon', 'was', 'knowledgeable', 'helpful', 'patient', 'and', 'accurate', 'will', 'passing', 'jons', 'name', 'along', 'anyone', 'looking', 'for', 'mortgage', 'loan']",5,"['jon_barrett', 'great', 'asset', 'husband', 'made', 'mortgage', 'loan', 'process', 'extremely', 'simple', 'quick', 'jon', 'knowledgeable', 'helpful', 'patient', 'accurate', 'passing', 'jons', 'name', 'along', 'anyone_looking', 'mortgage', 'loan']",0.38333333333333336,Positive,"['great', 'quick', 'accurate']",['extremely'],1
31,North American Savings Bank,"['cant', 'express', 'how', 'incredibly', 'awesome', 'our', 'experience', 'was', 'with', 'working', 'with', 'bryant', 'small', 'nasb', 'military', 'family', 'have', 'purchased', 'refinanced', 'many', 'homes', 'and', 'this', 'was', 'far', 'the', 'best', 'experience', 'have', 'ever', 'had', 'bryant', 'makes', 'easy', 'and', 'took', 'the', 'time', 'discuss', 'the', 'best', 'options', 'for', 'ive', 'never', 'met', 'bryant', 'but', 'you', 'cant', 'mistake', 'authenticity', 'and', 'knew', 'instantly', 'and', 'nasb', 'were', 'who', 'were', 'going', 'with']",5,"['cant', 'express', 'incredibly', 'awesome', 'experience_working', 'bryant', 'small', 'nasb', 'military', 'family', 'purchased', 'refinanced', 'many', 'homes', 'far', 'best', 'experience', 'ever', 'bryant', 'makes', 'easy', 'took', 'time', 'discuss', 'best', 'options', 'ive', 'never', 'met', 'bryant', 'cant', 'mistake', 'authenticity', 'knew', 'instantly', 'nasb', 'going']",0.40925925925925927,Positive,"['incredibly', 'awesome', 'many', 'far', 'best', 'easy', 'best']","['small', 'military']",1
32,North American Savings Bank,"['best', 'loan', 'officer', 'could', 'have', 'hoped', 'for', 'jeff', 'exceeded', 'expectations', 'worked', 'very', 'hard', 'get', 'the', 'best', 'rate', 'possible', 'highly', 'recommended']",5,"['best', 'loan_officer', 'could', 'hoped', 'jeff', 'exceeded_expectations', 'worked_hard', 'get', 'best_rate', 'possible', 'highly_recommended']",0.5,Positive,['best'],[],1
33,North American Savings Bank,"['adam', 'was', 'great', 'work', 'with', 'during', 'our', 'refi', 'his', 'attention', 'detail', 'made', 'this', 'smooth', 'and', 'easy', 'transaction', 'has', 'been', 'several', 'years', 'since', 'weve', 'gone', 'thru', 'the', 'home', 'loan', 'process', 'and', 'were', 'unsure', 'where', 'start', 'after', 'talking', 'with', 'adam', 'were', 'confident', 'was', 'the', 'one', 'help', 'with', 'our', 'refi', 'was', 'professional', 'helpful', 'very', 'knowledgeable', 'about', 'the', 'loan', 'process', 'and', 'answered', 'all', 'our', 'questions', 'timely', 'manner', 'would', 'highly', 'recommend', 'adam', 'and', 'would', 'not', 'hesitate', 'work', 'with', 'him', 'agai']",5,"['adam', 'great_work', 'refi', 'attention', 'detail', 'made', 'smooth', 'easy', 'transaction', 'several', 'years', 'since', 'weve', 'gone', 'thru', 'home', 'loan', 'process', 'unsure', 'start', 'talking', 'adam', 'confident', 'one', 'help', 'refi', 'professional', 'helpful', 'knowledgeable', 'loan', 'process', 'answered', 'questions', 'timely_manner', 'highly_recommend', 'adam', 'hesitate', 'work', 'agai']",0.28666666666666674,Positive,"['smooth', 'easy', 'confident', 'professional']",[],1
34,North American Savings Bank,"['great', 'website', 'knowledgeable', 'responsive', 'and', 'always', 'got', 'back', 'quickly', 'with', 'answers', 'our', 'questions', 'mortgage', 'process', 'can', 'very', 'tedious', 'and', 'they', 'made', 'easy']",5,"['great', 'website', 'knowledgeable', 'responsive', 'always', 'got', 'back', 'quickly', 'answers', 'questions', 'mortgage', 'process', 'tedious', 'made', 'easy']",0.21333333333333332,Positive,"['great', 'quickly', 'easy']",['tedious'],1
35,North American Savings Bank,"['received', 'offers', 'from', 'multiple', 'banks', 'after', 'our', 'lending', 'tree', 'request', 'for', 'mortgage', 'alex', 'madewell', 'from', 'nasb', 'was', 'far', 'the', 'best', 'offer', 'made', 'the', 'entire', 'process', 'easy', 'and', 'was', 'very', 'knowledgeable', 'the', 'closing', 'this', 'home', 'was', 'seamless', 'surprises', 'would', 'definitely', 'recommend', 'alex', 'madewell', 'and', 'nasb', 'anyone', 'looking', 'for', 'mortgage']",5,"['received', 'offers', 'multiple', 'banks', 'lending_tree', 'request', 'mortgage', 'alex_madewell', 'nasb', 'far', 'best', 'offer', 'made', 'entire_process', 'easy', 'knowledgeable', 'closing', 'home', 'seamless', 'surprises', 'definitely_recommend', 'alex_madewell', 'nasb', 'anyone_looking', 'mortgage']",0.2888888888888889,Positive,"['offers', 'far', 'best', 'easy', 'seamless']",[],1
36,North American Savings Bank,"['rob', 'was', 'very', 'helpful', 'getting', 'this', 'loan', 'closed', 'few', 'issues', 'our', 'end', 'didnt', 'know', 'about', 'but', 'was', 'still', 'able', 'get', 'done', 'time']",5,"['rob', 'helpful', 'getting', 'loan', 'closed', 'issues', 'end', 'didnt', 'know', 'still', 'able', 'get', 'done', 'time']",0.2,Positive,['able'],['closed'],1
37,North American Savings Bank,"['peter', 'and', 'his', 'team', 'were', 'great', 'work', 'with', 'they', 'were', 'professional', 'and', 'prompt', 'with', 'their', 'responses', 'they', 'answered', 'all', 'questions', 'and', 'somehow', 'got', 'closing', 'time', 'despite', 'various', 'roadblocks', 'encountered']",5,"['peter', 'team', 'great_work', 'professional', 'prompt', 'responses', 'answered', 'questions', 'somehow', 'got', 'closing', 'time', 'despite', 'various', 'roadblocks', 'encountered']",0.05,Neutral,['professional'],[],1
38,North American Savings Bank,"['adam', 'came', 'highly', 'recommended', 'and', 'from', 'the', 'first', 'time', 'spoke', 'with', 'him', 'was', 'clear', 'why', 'was', 'friendly', 'professional', 'knowledgeable', 'and', 'worked', 'hard', 'ensure', 'were', 'taken', 'care', 'all', 'aspects', 'beyond', 'the', 'necessary', 'effective', 'communication', 'skills', 'brought', 'personal', 'touch', 'after', 'closed', 'sending', 'hand', 'written', 'note', 'congratulations', 'will', 'recommend', 'him', 'everyone', 'know', 'buying', 'house']",5,"['adam', 'came', 'highly_recommended', 'first_time', 'spoke', 'clear', 'friendly', 'professional', 'knowledgeable', 'worked_hard', 'ensure', 'taken_care', 'aspects', 'beyond', 'necessary', 'effective', 'communication', 'skills', 'brought', 'personal', 'touch', 'closed', 'sending', 'hand', 'written', 'note', 'congratulations', 'recommend', 'everyone_know', 'buying_house']",0.15357142857142855,Positive,"['clear', 'friendly', 'professional', 'effective']",['closed'],1
39,North American Savings Bank,"['the', 'closing', 'process', 'for', 'loan', 'went', 'smoothly', 'but', 'the', 'loan', 'servicing', 'this', 'socalled', 'bank', 'complete', 'disaster', 'set', 'our', 'loan', 'for', 'automatic', 'payments', 'using', 'their', 'clunky', 'website', 'unlike', 'other', 'banks', 'with', 'which', 'business', 'the', 'nasb', 'website', 'not', 'intuitive', 'and', 'does', 'not', 'provide', 'confirmation', 'for', 'your', 'entries', 'for', 'the', 'first', 'months', 'payments', 'were', 'automatically', 'debited', 'from', 'external', 'account', 'scheduled', 'however', 'when', 'the', 'escrow', 'amount', 'changed', 'nasb', 'debited', 'the', 'old', 'amount', 'from', 'account', 'and', 'sent', 'deficiency', 'letter', 'for', 'the', 'balance', 'unlike', 'every', 'other', 'bank', 'have', 'used', 'which', 'the', 'amount', 'the', 'debit', 'was', 'automatically', 'debited', 'nasb', 'sent', 'credit', 'counseling', 'letter', 'telling', 'that', 'they', 'did', 'not', 'apply', 'any', 'the', 'loan', 'payment', 'and', 'would', 'charge', 'late', 'payment', 'over', 'double', 'the', 'deficiency', 'and', 'change', 'and', 'suggested', 'credit', 'counseling', 'services', 'when', 'called', 'their', 'servicing', 'department', 'the', 'representative', 'told', 'the', 'letter', 'was', 'sent', 'error', 'and', 'that', 'everything', 'had', 'been', 'adjusted', 'account', 'was', 'showing', 'that', 'was', 'current', 'two', 'weeks', 'later', 'received', 'total', 'two', 'voice', 'mail', 'messages', 'and', 'email', 'span', 'minutes', 'from', 'nasbs', 'default', 'department', 'the', 'woman', 'with', 'whom', 'first', 'spoke', 'was', 'rude', 'said', 'she', 'showed', 'record', 'earlier', 'call', 'was', 'problem', 'and', 'then', 'hung', 'the', 'second', 'agent', 'man', 'their', 'default', 'department', 'said', 'that', 'did', 'not', 'show', 'that', 'had', 'made', 'any', 'automatic', 'payments', 'and', 'that', 'nasbs', 'system', 'was', 'not', 'set', 'adjust', 'anything', 'after', 'having', 'over', 'years', 'mortgage', 'payments', 'with', 'various', 'banks', 'have', 'never', 'experienced', 'such', 'incompetence', 'and', 'rude', 'service', 'specifically', 'instructed', 'the', 'last', 'agent', 'request', 'that', 'they', 'sell', 'servicing', 'our', 'loan', 'another', 'bank', 'that', 'capable', 'actually', 'performing', 'customer', 'service', 'for', 'veteran']",1,"['closing', 'process', 'loan', 'went_smoothly', 'loan', 'servicing', 'socalled', 'complete', 'disaster', 'set', 'loan', 'automatic_payments', 'using', 'clunky', 'website', 'unlike', 'banks', 'business', 'nasb', 'website', 'intuitive', 'provide', 'confirmation', 'entries', 'first', 'months', 'payments', 'automatically', 'debited', 'external', 'account', 'scheduled', 'however', 'escrow', 'amount', 'changed', 'nasb', 'debited', 'old', 'amount', 'account', 'sent', 'deficiency', 'letter', 'balance', 'unlike', 'every', 'used', 'amount', 'debit', 'automatically', 'debited', 'nasb', 'sent', 'credit_counseling', 'letter', 'telling', 'apply', 'loan', 'payment', 'charge', 'late', 'payment', 'double', 'deficiency', 'change', 'suggested', 'credit_counseling', 'services', 'called', 'servicing', 'department', 'representative', 'told', 'letter', 'sent', 'error', 'everything', 'adjusted', 'account', 'showing', 'current', 'two', 'weeks_later', 'received', 'total', 'two', 'voice', 'mail', 'messages', 'email', 'span', 'minutes', 'nasbs', 'default_department', 'woman', 'first', 'spoke', 'rude', 'said', 'showed', 'record', 'earlier', 'call', 'problem', 'hung', 'second', 'agent', 'man', 'default_department', 'said', 'show', 'made', 'automatic_payments', 'nasbs', 'system', 'set', 'adjust', 'anything', 'years', 'mortgage', 'payments', 'various', 'banks', 'never', 'experienced', 'incompetence', 'rude', 'service', 'specifically', 'instructed', 'last', 'agent', 'request', 'sell', 'servicing', 'loan', 'another', 'capable', 'actually', 'performing', 'customer_service', 'veteran']",-0.02105263157894737,Negative,"['complete', 'first', 'old', 'first', 'experienced', 'capable']","['late', 'rude', 'rude']",0
40,North American Savings Bank,"['miserable', 'experience', 'they', 'screwed', 'everything', 'imaginable', 'and', 'never', 'accepted', 'responsibility', 'for', 'any', 'their', 'errors', 'wouldnt', 'recommend', 'them', 'for', 'the', 'purchase', 'doghouse', 'much', 'less', 'purchasing', 'new', 'home']",1,"['miserable', 'experience', 'screwed', 'everything', 'imaginable', 'never', 'accepted', 'responsibility', 'errors', 'wouldnt', 'recommend', 'purchase', 'doghouse', 'much', 'less', 'purchasing', 'new_home']",-0.5833333333333334,Negative,['much'],"['miserable', 'less']",0
41,North American Savings Bank,"['our', 'loan', 'officer', 'was', 'happy', 'communicate', 'before', 'committed', 'once', 'committed', 'only', 'communicated', 'with', 'after', 'questioned', 'items', 'and', 'problems', 'and', 'after', 'questioned', 'why', 'werent', 'settling', 'before', 'our', 'rate', 'lock', 'expired', 'had', 'idea', 'where', 'were', 'the', 'process', 'unless', 'contacted', 'steve', 'poor', 'poor', 'communication', 'kang', 'also', 'was', 'sure', 'our', 'house', 'would', 'appraise', 'for', 'more', 'than', 'our', 'house', 'did', 'talking', 'into', 'loan', 'that', 'didnt', 'end', 'appraising', 'for', 'and', 'then', 'causing', 'have', 'refinance', 'only', 'lower', 'than', 'our', 'current', 'mortgage', 'our', 'appraiser', 'was', 'disorganized', 'and', 'called', 'twice', 'for', 'pictures', 'forgot', 'used', 'poor', 'comps', 'were', 'contacted', 'several', 'times', 'look', 'documents', 'that', 'were', 'expired', 'before', 'could', 'even', 'sign', 'within', 'minutes', 'the', 'email', 'notifications', 'only', 'good', 'was', 'the', 'actual', 'settlement', 'with', 'very', 'sweet', 'and', 'competent', 'notary', 'and', 'thank', 'goodness', 'were', 'done', 'poor', 'process', 'poor', 'communication', 'will', 'never', 'recommend', 'nasb', 'and', 'have', 'already', 'told', 'two', 'people', 'refinancing', 'steer', 'clear']",1,"['loan_officer', 'happy', 'communicate', 'committed', 'committed', 'communicated', 'questioned', 'items', 'problems', 'questioned', 'werent', 'settling', 'rate_lock_expired', 'idea', 'process', 'unless', 'contacted', 'steve', 'poor', 'poor_communication', 'kang', 'also', 'sure', 'house', 'appraise', 'house', 'talking', 'loan', 'didnt', 'end', 'appraising', 'causing', 'refinance', 'lower', 'current', 'mortgage', 'appraiser', 'disorganized', 'called', 'twice', 'pictures', 'forgot', 'used', 'poor', 'comps', 'contacted', 'several_times', 'look', 'documents', 'expired', 'could', 'even', 'sign', 'within_minutes', 'email', 'notifications', 'good', 'actual', 'settlement', 'sweet', 'competent', 'notary', 'thank', 'goodness', 'done', 'poor', 'process', 'poor_communication', 'never', 'recommend', 'nasb', 'already', 'told', 'two', 'people', 'refinancing', 'steer_clear']",0.16499999999999998,Positive,"['happy', 'sure', 'good', 'sweet', 'competent']","['poor', 'poor', 'poor']",0
42,North American Savings Bank,"['started', 'refinance', 'with', 'nick', 'things', 'were', 'going', 'then', 'there', 'was', 'problem', 'with', 'credit', 'card', 'fro', 'years', 'earlier', 'which', 'must', 'made', 'the', 'loan', 'not', 'possible', 'this', 'would', 'understood', 'but', 'never', 'heard', 'from', 'them', 'again', 'called', 'nick', 'several', 'times', 'response', 'even', 'called', 'his', 'supervisor', 'response', 'emailed', 'them', 'response', 'this', 'the', 'company', 'you', 'want', 'due', 'busness']",1,"['started_refinance', 'nick', 'things', 'going', 'problem', 'credit_card', 'fro', 'years', 'earlier', 'must', 'made', 'loan', 'possible', 'understood', 'never_heard', 'called', 'nick', 'several_times', 'response', 'even', 'called', 'supervisor', 'response', 'emailed', 'response', 'company', 'want', 'due', 'busness']",-0.041666666666666664,Negative,[],['due'],0
